"city","state","lon","lat"
"Mokelumne Hill","CA",-120.6875,38.3125
"Mountain Ranch","CA",-120.5625,38.3125
"Murphys","CA",-120.4375,38.1875
"Rail Road Flat","CA",-120.4375,38.3125
"San Andreas","CA",-120.6875,38.1875
"Sheep Ranch","CA",-120.4375,38.3125
"Vallecito","CA",-120.4375,38.0625
"Valley Springs","CA",-120.8125,38.1875
"Victor","CA",-121.1875,38.0625
"Wallace","CA",-120.9375,38.1875
"West Point","CA",-120.4375,38.4375
"Wilseyville","CA",-120.4375,38.4375
"Woodbridge","CA",-121.3125,38.1875
"Lyoth","CA",-121.3125,37.9375
"Atwater","CA",-120.5625,37.3125
"Ballico","CA",-120.6875,37.4375
"Banta","CA",-121.3125,37.9375
"Big Oak Flat","CA",-120.3125,37.8125
"Catheys Valley","CA",-120.0625,37.4375
"Ceres","CA",-120.9375,37.5625
"Chinese Camp","CA",-120.4375,37.8125
"Columbia","CA",-120.4375,38.0625
"Coulterville","CA",-120.1875,37.6875
"Cressey","CA",-120.6875,37.4375
"Crows Landing","CA",-121.0625,37.4375
"Dardanelle","CA",-119.9375,38.0625
"Delhi","CA",-120.8125,37.4375
"Denair","CA",-120.8125,37.5625
"El Nido","CA",-120.5625,37.1875
"El Portal","CA",-119.8125,37.6875
"Empire","CA",-120.9375,37.6875
"Escalon","CA",-121.0625,37.8125
"Groveland","CA",-120.0625,37.8125
"Gustine","CA",-121.0625,37.1875
"Hickman","CA",-120.6875,37.5625
"Hilmar","CA",-120.9375,37.4375
"Hornitos","CA",-120.3125,37.4375
"Hughson","CA",-120.8125,37.5625
"Jamestown","CA",-120.4375,37.8125
"Keyes","CA",-120.9375,37.5625
"La Grange","CA",-120.4375,37.6875
"Lathrop","CA",-121.3125,37.8125
"Le Grand","CA",-120.3125,37.1875
"Livingston","CA",-120.6875,37.4375
"Long Barn","CA",-120.0625,38.0625
"Manteca","CA",-121.1875,37.8125
"Mariposa","CA",-119.9375,37.5625
"Merced","CA",-120.4375,37.3125
"Midpines","CA",-119.9375,37.5625
"Mi Wuk Village","CA",-120.1875,38.0625
"Moccasin","CA",-120.4375,37.8125
"Modesto","CA",-121.0625,37.6875
"Newman","CA",-121.0625,37.3125
"Oakdale","CA",-120.8125,37.8125
"Patterson","CA",-121.1875,37.4375
"Pinecrest","CA",-119.9375,38.3125
"Planada","CA",-120.3125,37.3125
"Ripon","CA",-121.1875,37.6875
"Riverbank","CA",-120.9375,37.6875
"Salida","CA",-121.0625,37.6875
"Snelling","CA",-120.4375,37.5625
"Sonora","CA",-120.3125,37.9375
"Soulsbyville","CA",-120.3125,37.9375
"Standard","CA",-120.1875,37.9375
"Stevinson","CA",-120.9375,37.3125
"Strawberry","CA",-120.0625,38.1875
"Tracy","CA",-121.4375,37.6875
"Tuolumne","CA",-120.1875,37.9375
"Turlock","CA",-120.8125,37.4375
"Twain Harte","CA",-120.1875,38.0625
"Vernalis","CA",-121.3125,37.5625
"Waterford","CA",-120.6875,37.6875
"Westley","CA",-121.1875,37.5625
"Winton","CA",-120.5625,37.4375
"Yosemite National Park","CA",-119.6875,37.6875
"Santa Rosa","CA",-122.6875,38.4375
"Albion","CA",-123.6875,39.1875
"Annapolis","CA",-123.3125,38.6875
"Boonville","CA",-123.4375,39.0625
"Boyes Hot Springs","CA",-122.9375,38.4375
"Branscomb","CA",-123.6875,39.6875
"Calpella","CA",-123.3125,39.1875
"Camp Meeker","CA",-122.9375,38.4375
"Caspar","CA",-123.8125,39.3125
"Cazadero","CA",-123.1875,38.5625
"Clearlake","CA",-122.6875,38.9375
"Clearlake Oaks","CA",-122.6875,39.0625
"Clearlake Park","CA",-122.6875,38.9375
"Cloverdale","CA",-122.9375,38.8125
"Cobb","CA",-122.6875,38.8125
"Comptche","CA",-123.5625,39.1875
"Covelo","CA",-123.1875,39.8125
"Dos Rios","CA",-123.3125,39.8125
"Duncans Mills","CA",-123.0625,38.4375
"Eldridge","CA",-122.5625,38.3125
"Elk","CA",-123.6875,39.0625
"El Verano","CA",-122.5625,38.3125
"Finley","CA",-122.8125,39.0625
"Forestville","CA",-122.9375,38.4375
"Fort Bragg","CA",-123.8125,39.4375
"Fulton","CA",-122.8125,38.4375
"Geyserville","CA",-122.9375,38.6875
"Glen Ellen","CA",-122.5625,38.3125
"Glenhaven","CA",-122.6875,39.0625
"Graton","CA",-122.8125,38.4375
"Gualala","CA",-123.5625,38.8125
"Guerneville","CA",-123.0625,38.5625
"Healdsburg","CA",-122.9375,38.5625
"Hopland","CA",-123.0625,38.9375
"Jenner","CA",-123.1875,38.5625
"Kelseyville","CA",-122.8125,38.9375
"Kenwood","CA",-122.5625,38.4375
"Lakeport","CA",-122.9375,39.0625
"Laytonville","CA",-123.5625,39.6875
"Littleriver","CA",-123.8125,39.3125
"Lower Lake","CA",-122.5625,38.9375
"Lucerne","CA",-122.8125,39.0625
"Manchester","CA",-123.6875,38.9375
"Mendocino","CA",-123.8125,39.3125
"Middletown","CA",-122.5625,38.8125
"Monte Rio","CA",-123.0625,38.4375
"Navarro","CA",-123.5625,39.1875
"Nice","CA",-122.8125,39.1875
"Occidental","CA",-122.9375,38.4375
"Philo","CA",-123.5625,39.0625
"Hidden Valley Lake","CA",-122.5625,38.8125
"Point Arena","CA",-123.6875,38.9375
"Potter Valley","CA",-123.0625,39.4375
"Redwood Valley","CA",-123.1875,39.3125
"Rio Nido","CA",-122.9375,38.5625
"Sebastopol","CA",-122.8125,38.4375
"Sonoma","CA",-122.4375,38.3125
"Stewarts Point","CA",-123.3125,38.6875
"Talmage","CA",-123.1875,39.1875
"Ukiah","CA",-123.1875,39.1875
"Upper Lake","CA",-122.9375,39.1875
"Villa Grande","CA",-123.0625,38.4375
"Vineburg","CA",-122.9375,38.4375
"Westport","CA",-123.8125,39.8125
"Willits","CA",-123.3125,39.4375
"Windsor","CA",-122.8125,38.5625
"Witter Springs","CA",-122.9375,39.1875
"Yorkville","CA",-123.3125,38.9375
"The Sea Ranch","CA",-123.4375,38.8125
"Eureka","CA",-124.1875,40.8125
"Alderpoint","CA",-123.5625,40.1875
"Blocksburg","CA",-123.6875,40.3125
"Diamond Springs","CA",-120.8125,38.6875
"Arcata","CA",-123.9375,40.9375
"Mckinleyville","CA",-124.0625,40.9375
"Bayside","CA",-124.0625,40.8125
"Blue Lake","CA",-123.9375,40.9375
"Bridgeville","CA",-123.5625,40.4375
"Burnt Ranch","CA",-123.4375,40.9375
"Carlotta","CA",-123.9375,40.4375
"Crescent City","CA",-124.1875,41.8125
"Cutten","CA",-123.9375,40.6875
"Ferndale","CA",-124.3125,40.5625
"Fields Landing","CA",-124.1875,40.6875
"Fort Dick","CA",-124.1875,41.9375
"Fortuna","CA",-124.1875,40.5625
"Garberville","CA",-123.8125,40.0625
"Gasquet","CA",-123.8125,41.9375
"Honeydew","CA",-124.0625,40.3125
"Hoopa","CA",-123.6875,41.1875
"Hydesville","CA",-124.0625,40.5625
"Klamath","CA",-124.0625,41.5625
"Kneeland","CA",-123.8125,40.6875
"Korbel","CA",-123.8125,40.8125
"Loleta","CA",-124.1875,40.6875
"Mad River","CA",-123.4375,40.4375
"Miranda","CA",-123.8125,40.1875
"Myers Flat","CA",-123.8125,40.3125
"Orick","CA",-124.0625,41.3125
"Orleans","CA",-123.5625,41.3125
"Petrolia","CA",-124.1875,40.3125
"Phillipsville","CA",-123.8125,40.1875
"Redway","CA",-123.8125,40.1875
"Rio Dell","CA",-124.0625,40.4375
"Salyer","CA",-123.5625,40.9375
"Samoa","CA",-124.1875,40.8125
"Scotia","CA",-124.0625,40.4375
"Smith River","CA",-124.1875,41.9375
"Somes Bar","CA",-123.4375,41.4375
"Redcrest","CA",-123.8125,40.3125
"Trinidad","CA",-124.0625,41.0625
"Weott","CA",-123.9375,40.3125
"Willow Creek","CA",-123.6875,40.9375
"Leggett","CA",-123.6875,39.8125
"Piercy","CA",-123.6875,39.9375
"Whitethorn","CA",-124.0625,40.0625
"Zenia","CA",-123.4375,40.1875
"Amador City","CA",-120.8125,38.4375
"Auburn","CA",-121.0625,38.9375
"West Sacramento","CA",-121.5625,38.5625
"Brooks","CA",-122.1875,38.8125
"Capay","CA",-122.1875,38.6875
"Carmichael","CA",-121.3125,38.6875
"Citrus Heights","CA",-121.3125,38.6875
"Clarksburg","CA",-121.5625,38.4375
"Coloma","CA",-120.9375,38.8125
"Cool","CA",-120.9375,38.9375
"Courtland","CA",-121.5625,38.3125
"Davis","CA",-121.6875,38.5625
"El Macero","CA",-121.6875,38.5625
"Dixon","CA",-121.8125,38.4375
"El Dorado","CA",-120.8125,38.6875
"Elk Grove","CA",-121.3125,38.4375
"Elmira","CA",-121.9375,38.3125
"Elverta","CA",-121.4375,38.6875
"Esparto","CA",-121.9375,38.6875
"Fair Oaks","CA",-121.3125,38.6875
"Fiddletown","CA",-120.6875,38.5625
"Folsom","CA",-121.1875,38.6875
"Foresthill","CA",-120.8125,39.0625
"Galt","CA",-121.3125,38.3125
"Garden Valley","CA",-120.8125,38.8125
"Georgetown","CA",-120.8125,38.9375
"Greenwood","CA",-120.9375,38.9375
"Grizzly Flats","CA",-120.5625,38.6875
"Guinda","CA",-122.1875,38.8125
"Herald","CA",-121.1875,38.3125
"Hood","CA",-121.5625,38.3125
"Ione","CA",-120.9375,38.3125
"Isleton","CA",-121.5625,38.1875
"Jackson","CA",-120.8125,38.3125
"Kit Carson","CA",-120.5625,38.4375
"Knights Landing","CA",-121.6875,38.8125
"Kirkwood","CA",-120.0625,38.6875
"Lincoln","CA",-121.3125,38.9375
"Loomis","CA",-121.1875,38.8125
"Lotus","CA",-120.9375,38.8125
"Mcclellan AFB","CA",-121.4375,38.6875
"Madison","CA",-121.9375,38.6875
"Martell","CA",-120.5625,38.4375
"Mather","CA",-121.3125,38.5625
"Mount Aukum","CA",-120.6875,38.5625
"Newcastle","CA",-121.1875,38.9375
"Nicolaus","CA",-121.5625,38.8125
"North Highlands","CA",-121.4375,38.6875
"Roseville","CA",-121.3125,38.6875
"Orangevale","CA",-121.1875,38.6875
"Penryn","CA",-121.1875,38.8125
"Pilot Hill","CA",-121.0625,38.8125
"Pine Grove","CA",-120.6875,38.4375
"Pioneer","CA",-120.4375,38.5625
"Placerville","CA",-120.8125,38.6875
"Pleasant Grove","CA",-121.5625,38.8125
"Plymouth","CA",-120.8125,38.4375
"Rancho Cordova","CA",-121.3125,38.5625
"Represa","CA",-121.4375,38.4375
"Rescue","CA",-121.0625,38.6875
"Rio Linda","CA",-121.4375,38.6875
"Rio Oso","CA",-121.4375,38.9375
"River Pines","CA",-120.6875,38.5625
"Robbins","CA",-121.6875,38.9375
"Rocklin","CA",-121.1875,38.8125
"Rumsey","CA",-122.1875,38.8125
"Ryde","CA",-121.5625,38.1875
"Sheridan","CA",-121.4375,38.9375
"Shingle Springs","CA",-120.9375,38.6875
"Sloughhouse","CA",-121.0625,38.4375
"Somerset","CA",-120.5625,38.5625
"Sutter Creek","CA",-120.8125,38.4375
"Thornton","CA",-121.4375,38.1875
"Vacaville","CA",-121.9375,38.3125
"Volcano","CA",-120.5625,38.4375
"Walnut Grove","CA",-121.5625,38.1875
"Wheatland","CA",-121.4375,39.0625
"Wilton","CA",-121.1875,38.4375
"Winters","CA",-121.9375,38.5625
"Woodland","CA",-121.8125,38.6875
"Yolo","CA",-121.8125,38.8125
"Zamora","CA",-121.9375,38.8125
"Drytown","CA",-120.8125,38.4375
"Alta","CA",-120.8125,39.1875
"Applegate","CA",-120.9375,38.9375
"Camino","CA",-120.6875,38.6875
"Chicago Park","CA",-120.9375,39.1875
"Colfax","CA",-120.9375,39.0625
"Dutch Flat","CA",-120.8125,39.1875
"Emigrant Gap","CA",-120.6875,39.3125
"Gold Run","CA",-120.8125,39.1875
"Kyburz","CA",-120.3125,38.8125
"Echo Lake","CA",-120.0625,38.8125
"Meadow Vista","CA",-121.0625,39.0625
"Norden","CA",-120.6875,39.3125
"Pollock Pines","CA",-120.5625,38.6875
"Soda Springs","CA",-120.4375,39.3125
"Twin Bridges","CA",-120.1875,38.8125
"Weimar","CA",-120.9375,39.0625
"Granite Bay","CA",-121.1875,38.6875
"El Dorado Hills","CA",-121.0625,38.6875
"Spring Garden","CA",-121.8125,40.0625
"Antelope","CA",-121.3125,38.6875
"Marysville","CA",-121.5625,39.1875
"Beale AFB","CA",-121.3125,39.1875
"Alleghany","CA",-120.8125,39.4375
"Arbuckle","CA",-122.0625,38.9375
"Artois","CA",-122.1875,39.6875
"Bangor","CA",-121.3125,39.4375
"Belden","CA",-120.8125,39.9375
"Berry Creek","CA",-121.4375,39.6875
"Biggs","CA",-121.6875,39.4375
"Browns Valley","CA",-121.3125,39.3125
"Brownsville","CA",-121.3125,39.4375
"Butte City","CA",-121.9375,39.4375
"Camptonville","CA",-121.0625,39.4375
"Canyondam","CA",-121.0625,40.1875
"Cedar Ridge","CA",-120.6875,39.3125
"Challenge","CA",-121.1875,39.4375
"Chico","CA",-121.8125,39.6875
"Clipper Mills","CA",-121.1875,39.5625
"College City","CA",-122.3125,39.1875
"Colusa","CA",-122.0625,39.3125
"Crescent Mills","CA",-120.9375,40.0625
"Dobbins","CA",-121.1875,39.4375
"Downieville","CA",-120.8125,39.5625
"Dunnigan","CA",-121.9375,38.9375
"Durham","CA",-121.8125,39.5625
"Elk Creek","CA",-122.5625,39.5625
"Feather Falls","CA",-121.3125,39.5625
"Forbestown","CA",-121.3125,39.5625
"Forest Ranch","CA",-121.5625,40.0625
"Glenn","CA",-122.0625,39.5625
"Goodyears Bar","CA",-120.9375,39.5625
"Grass Valley","CA",-121.0625,39.1875
"Penn Valley","CA",-121.1875,39.1875
"Greenville","CA",-120.9375,40.1875
"Gridley","CA",-121.6875,39.3125
"Grimes","CA",-121.9375,39.0625
"Hamilton City","CA",-122.0625,39.6875
"Live Oak","CA",-121.6875,39.3125
"Magalia","CA",-121.5625,39.9375
"Maxwell","CA",-122.1875,39.3125
"Meadow Valley","CA",-121.0625,39.9375
"Meridian","CA",-121.8125,39.0625
"Nelson","CA",-121.8125,39.5625
"Nevada City","CA",-120.9375,39.3125
"North San Juan","CA",-121.0625,39.4375
"Olivehurst","CA",-121.5625,39.0625
"Oregon House","CA",-121.3125,39.3125
"Orland","CA",-122.1875,39.8125
"Oroville","CA",-121.5625,39.5625
"Paradise","CA",-121.5625,39.6875
"Palermo","CA",-121.5625,39.4375
"Princeton","CA",-122.0625,39.4375
"Quincy","CA",-120.9375,39.9375
"Rackerby","CA",-121.3125,39.4375
"Richvale","CA",-121.6875,39.4375
"Rough And Ready","CA",-121.1875,39.1875
"Smartville","CA",-121.3125,39.1875
"Stirling City","CA",-121.5625,39.9375
"Stonyford","CA",-122.4375,39.3125
"Storrie","CA",-121.3125,39.9375
"Strawberry Valley","CA",-121.0625,39.5625
"Sutter","CA",-121.8125,39.1875
"Taylorsville","CA",-120.8125,40.0625
"Twain","CA",-121.0625,40.0625
"Washington","CA",-120.8125,39.3125
"Williams","CA",-122.1875,39.1875
"Willows","CA",-122.1875,39.4375
"Yuba City","CA",-121.5625,39.0625
"Redding","CA",-122.4375,40.5625
"Adin","CA",-120.9375,41.1875
"Anderson","CA",-122.3125,40.4375
"Bella Vista","CA",-122.0625,40.6875
"Bieber","CA",-121.1875,41.0625
"Big Bar","CA",-123.3125,40.6875
"Big Bend","CA",-121.9375,41.0625
"Burney","CA",-121.6875,40.9375
"Callahan","CA",-122.8125,41.3125
"Canby","CA",-120.9375,41.4375
"Cassel","CA",-121.5625,40.9375
"Castella","CA",-122.3125,41.0625
"Shasta Lake","CA",-122.3125,40.6875
"Chester","CA",-121.1875,40.3125
"Corning","CA",-122.1875,39.9375
"Cottonwood","CA",-122.3125,40.3125
"Dorris","CA",-121.9375,41.9375
"Douglas City","CA",-122.9375,40.5625
"Dunsmuir","CA",-122.3125,41.1875
"Etna","CA",-122.9375,41.4375
"Fall River Mills","CA",-121.4375,41.0625
"Flournoy","CA",-122.4375,39.8125
"Forks Of Salmon","CA",-123.1875,41.1875
"Fort Jones","CA",-122.9375,41.5625
"French Gulch","CA",-122.5625,40.6875
"Gazelle","CA",-122.6875,41.4375
"Gerber","CA",-122.1875,40.0625
"Greenview","CA",-122.9375,41.5625
"Grenada","CA",-122.5625,41.5625
"Happy Camp","CA",-123.4375,41.8125
"Hat Creek","CA",-121.4375,40.8125
"Hayfork","CA",-123.1875,40.5625
"Hornbrook","CA",-122.5625,41.9375
"Hyampom","CA",-123.4375,40.6875
"Igo","CA",-122.6875,40.4375
"Junction City","CA",-122.9375,40.8125
"Klamath River","CA",-122.9375,41.8125
"Lakehead","CA",-122.4375,40.9375
"Lewiston","CA",-122.8125,40.6875
"Mcarthur","CA",-120.6875,40.4375
"Lookout","CA",-121.1875,41.3125
"Los Molinos","CA",-122.0625,40.0625
"Mccloud","CA",-122.0625,41.3125
"Macdoel","CA",-121.9375,41.8125
"Manton","CA",-121.8125,40.4375
"Mill Creek","CA",-121.4375,40.3125
"Millville","CA",-122.0625,40.5625
"Mineral","CA",-121.5625,40.3125
"Montague","CA",-122.4375,41.6875
"Montgomery Creek","CA",-121.9375,40.9375
"Mount Shasta","CA",-122.3125,41.3125
"Nubieber","CA",-121.1875,41.0625
"Oak Run","CA",-122.0625,40.6875
"Obrien","CA",-122.1875,40.6875
"Old Station","CA",-121.4375,40.6875
"Palo Cedro","CA",-122.1875,40.5625
"Paskenta","CA",-122.5625,39.9375
"Paynes Creek","CA",-121.8125,40.3125
"Platina","CA",-122.9375,40.3125
"Proberta","CA",-122.1875,40.1875
"Red Bluff","CA",-122.1875,40.1875
"Round Mountain","CA",-121.9375,40.8125
"Scott Bar","CA",-123.0625,41.6875
"Seiad Valley","CA",-123.1875,41.8125
"Shasta","CA",-122.5625,40.5625
"Shingletown","CA",-121.8125,40.5625
"Tehama","CA",-122.0625,40.0625
"Trinity Center","CA",-122.6875,41.0625
"Vina","CA",-122.0625,39.9375
"Weaverville","CA",-122.9375,40.6875
"Weed","CA",-122.4375,41.4375
"Whiskeytown","CA",-122.5625,40.5625
"Whitmore","CA",-121.9375,40.6875
"Yreka","CA",-122.6875,41.6875
"Alturas","CA",-120.5625,41.4375
"Blairsden-Graeagle","CA",-120.6875,39.8125
"Cedarville","CA",-120.1875,41.5625
"Chilcoot","CA",-120.1875,39.8125
"Clio","CA",-120.5625,39.6875
"Coleville","CA",-119.4375,38.4375
"Davis Creek","CA",-120.4375,41.6875
"Doyle","CA",-120.0625,40.0625
"Eagleville","CA",-120.1875,41.3125
"Floriston","CA",-120.0625,39.4375
"Fort Bidwell","CA",-120.1875,41.9375
"Herlong","CA",-120.1875,40.1875
"Janesville","CA",-120.5625,40.3125
"Lake City","CA",-120.1875,41.6875
"Likely","CA",-120.4375,41.3125
"Litchfield","CA",-120.3125,40.4375
"Loyalton","CA",-120.1875,39.6875
"Madeline","CA",-120.5625,41.0625
"Markleeville","CA",-119.8125,38.8125
"Milford","CA",-120.4375,40.1875
"Portola","CA",-120.4375,39.8125
"Ravendale","CA",-120.3125,40.8125
"Calpine","CA",-120.4375,39.6875
"Sierra City","CA",-120.6875,39.5625
"Sierraville","CA",-120.3125,39.5625
"Susanville","CA",-120.6875,40.4375
"Standish","CA",-120.4375,40.3125
"Beckwourth","CA",-120.4375,39.8125
"Termo","CA",-120.5625,40.9375
"Topaz","CA",-119.4375,38.6875
"Tulelake","CA",-121.4375,41.8125
"Vinton","CA",-120.8125,40.0625
"Wendel","CA",-120.1875,40.3125
"Westwood","CA",-121.0625,40.3125
"Carnelian Bay","CA",-120.0625,39.1875
"Homewood","CA",-120.1875,39.0625
"Tahoma","CA",-120.0625,39.0625
"Kings Beach","CA",-120.0625,39.1875
"Tahoe City","CA",-120.1875,39.1875
"Olympic Valley","CA",-120.1875,39.1875
"Tahoe Vista","CA",-120.0625,39.1875
"South Lake Tahoe","CA",-120.0625,38.9375
"Truckee","CA",-120.1875,39.4375
"Antelope","OR",-120.6875,44.9375
"Aurora","OR",-122.8125,45.1875
"Beavercreek","OR",-122.4375,45.3125
"Beaverton","OR",-122.8125,45.4375
"Boring","OR",-122.4375,45.4375
"Bridal Veil","OR",-122.0625,45.5625
"Brightwood","OR",-122.0625,45.3125
"Canby","OR",-122.6875,45.1875
"Cascade Locks","OR",-121.9375,45.6875
"Clackamas","OR",-122.5625,45.4375
"Clatskanie","OR",-123.3125,46.0625
"Colton","OR",-122.4375,45.1875
"Columbia City","OR",-122.8125,45.9375
"Corbett","OR",-122.1875,45.5625
"Donald","OR",-122.8125,45.1875
"Dufur","OR",-121.1875,45.4375
"Eagle Creek","OR",-122.3125,45.3125
"Estacada","OR",-122.3125,45.3125
"Fairview","OR",-122.4375,45.5625
"Gervais","OR",-122.9375,45.0625
"Gladstone","OR",-122.5625,45.4375
"Government Camp","OR",-121.8125,45.3125
"Grass Valley","OR",-120.8125,45.3125
"Gresham","OR",-122.4375,45.5625
"Hood River","OR",-121.5625,45.6875
"Hubbard","OR",-122.8125,45.1875
"Kent","OR",-120.5625,45.1875
"Lake Oswego","OR",-122.6875,45.4375
"Marylhurst","OR",-122.3125,45.1875
"Maupin","OR",-121.0625,45.0625
"Molalla","OR",-122.5625,45.0625
"Moro","OR",-120.8125,45.4375
"Mosier","OR",-121.4375,45.6875
"Mount Hood Parkdale","OR",-121.5625,45.5625
"Mulino","OR",-122.5625,45.1875
"Odell","OR",-121.5625,45.6875
"Oregon City","OR",-122.5625,45.3125
"Rainier","OR",-122.9375,46.0625
"Rhododendron","OR",-121.9375,45.3125
"Rufus","OR",-120.6875,45.6875
"Saint Helens","OR",-122.8125,45.8125
"Warren","OR",-122.8125,45.8125
"Deer Island","OR",-122.9375,45.9375
"Sandy","OR",-122.1875,45.4375
"Scappoose","OR",-122.9375,45.8125
"Shaniko","OR",-121.0625,45.3125
"The Dalles","OR",-121.1875,45.5625
"Troutdale","OR",-122.4375,45.5625
"Tualatin","OR",-122.8125,45.3125
"Tygh Valley","OR",-121.1875,45.3125
"Vernonia","OR",-123.1875,45.8125
"Wasco","OR",-120.6875,45.5625
"Welches","OR",-121.9375,45.3125
"West Linn","OR",-122.6875,45.3125
"Wilsonville","OR",-122.8125,45.3125
"Woodburn","OR",-122.8125,45.1875
"Happy Valley","OR",-122.5625,45.4375
"Damascus","OR",-122.4375,45.4375
"Amity","OR",-123.1875,45.0625
"Arch Cape","OR",-123.9375,45.8125
"Astoria","OR",-123.6875,46.1875
"Hillsboro","OR",-122.9375,45.5625
"Banks","OR",-123.1875,45.6875
"Bay City","OR",-123.9375,45.5625
"Beaver","OR",-123.6875,45.3125
"Buxton","OR",-123.1875,45.6875
"Cannon Beach","OR",-123.9375,45.9375
"Carlton","OR",-123.1875,45.3125
"Cloverdale","OR",-123.9375,45.3125
"Cornelius","OR",-123.0625,45.5625
"Dayton","OR",-123.0625,45.1875
"Dundee","OR",-123.0625,45.3125
"Forest Grove","OR",-123.1875,45.5625
"Gales Creek","OR",-123.3125,45.5625
"Garibaldi","OR",-123.9375,45.5625
"Gaston","OR",-123.1875,45.4375
"Hammond","OR",-123.9375,46.1875
"Hebo","OR",-123.8125,45.1875
"Manning","OR",-123.1875,45.6875
"Lafayette","OR",-123.0625,45.1875
"Mcminnville","OR",-123.1875,45.1875
"Manzanita","OR",-123.9375,45.6875
"Nehalem","OR",-123.9375,45.6875
"Newberg","OR",-122.9375,45.3125
"North Plains","OR",-123.0625,45.6875
"Oceanside","OR",-123.9375,45.4375
"Pacific City","OR",-123.9375,45.1875
"Rockaway Beach","OR",-123.9375,45.5625
"Saint Paul","OR",-122.9375,45.1875
"Seaside","OR",-123.8125,45.9375
"Sherwood","OR",-122.8125,45.3125
"Tillamook","OR",-123.8125,45.4375
"Netarts","OR",-123.9375,45.4375
"Timber","OR",-123.3125,45.6875
"Tolovana Park","OR",-123.9375,45.8125
"Warrenton","OR",-123.9375,46.1875
"Wheeler","OR",-123.9375,45.6875
"Yamhill","OR",-123.1875,45.3125
"Neskowin","OR",-123.9375,45.0625
"Portland","OR",-122.6875,45.4375
"Raleigh Hills","OR",-122.6875,45.4375
"Grants Pass","OR",-123.3125,42.4375
"Chiloquin","OR",-121.8125,42.5625
"Salem","OR",-122.9375,44.9375
"Keizer","OR",-122.4375,44.9375
"Albany","OR",-123.0625,44.6875
"Alsea","OR",-123.5625,44.3125
"Aumsville","OR",-122.8125,44.8125
"Blodgett","OR",-123.5625,44.6875
"Brownsville","OR",-122.9375,44.4375
"Cascadia","OR",-122.3125,44.4375
"Corvallis","OR",-123.3125,44.5625
"Crabtree","OR",-122.9375,44.6875
"Crawfordsville","OR",-122.8125,44.3125
"Dallas","OR",-123.3125,44.9375
"Depoe Bay","OR",-124.0625,44.8125
"Detroit","OR",-122.0625,44.6875
"Eddyville","OR",-123.8125,44.6875
"Falls City","OR",-123.4375,44.8125
"Foster","OR",-122.5625,44.4375
"Gates","OR",-122.4375,44.8125
"Grand Ronde","OR",-123.6875,45.0625
"Halsey","OR",-123.0625,44.4375
"Idanha","OR",-122.0625,44.6875
"Independence","OR",-123.1875,44.8125
"Jefferson","OR",-123.0625,44.6875
"Lebanon","OR",-122.8125,44.5625
"Logsden","OR",-123.8125,44.6875
"Lyons","OR",-122.5625,44.8125
"Marion","OR",-122.4375,44.9375
"Mill City","OR",-122.4375,44.8125
"Monmouth","OR",-123.3125,44.8125
"Mount Angel","OR",-122.8125,45.0625
"Neotsu","OR",-123.9375,44.9375
"Newport","OR",-124.0625,44.6875
"South Beach","OR",-124.0625,44.5625
"Lincoln City","OR",-123.9375,44.9375
"Otis","OR",-123.9375,45.0625
"Otter Rock","OR",-124.0625,44.8125
"Philomath","OR",-123.4375,44.5625
"Rickreall","OR",-123.1875,44.9375
"Rose Lodge","OR",-123.9375,44.6875
"Saint Benedict","OR",-122.4375,44.9375
"Scio","OR",-122.8125,44.6875
"Scotts Mills","OR",-122.5625,45.0625
